YYYY,MM,DD,EXCH,COMMODITY,TICKER,FILESIZE,VOLUME,OPENINT,TIMESTAMP,LASTPRICE
2013,01,24,DCE,B,B1311,2896,0.0,2.0,14:57:11.0,4694.0
2013,01,24,DCE,B,B1401,461,0.0,0.0,14:58:23.0,4680.0
2013,01,25,DCE,B,B1303,415,0.0,2.0,14:56:02.0,4595.0
2013,01,25,DCE,B,B1305,21428,0.0,224.0,14:59:59.0,4619.0
2013,01,25,DCE,B,B1307,1147,0.0,4.0,14:56:00.0,4664.0
2013,01,25,DCE,B,B1309,15369,0.0,38.0,14:57:25.0,4679.0
2013,01,25,DCE,B,B1311,2101,0.0,2.0,14:57:18.0,4694.0
2013,01,25,DCE,B,B1401,670,0.0,0.0,14:55:58.0,4740.0
2013,01,28,DCE,B,B1303,7777,0.0,2.0,13:53:02.0,4595.0
2013,01,28,DCE,B,B1305,6137,0.0,224.0,14:59:39.0,4604.0
2013,01,28,DCE,B,B1307,892,0.0,4.0,13:53:14.0,4664.0
2013,01,28,DCE,B,B1309,11481,0.0,38.0,14:59:19.0,4679.0
2013,01,28,DCE,B,B1311,1995,0.0,2.0,14:57:36.0,4694.0
2013,01,28,DCE,B,B1401,458,0.0,0.0,13:53:13.0,4740.0
2013,01,29,DCE,B,B1303,6828,0.0,2.0,14:56:17.0,4595.0
2013,01,29,DCE,B,B1305,2727,0.0,224.0,14:56:26.0,4604.0
2013,01,29,DCE,B,B1307,4168,4.0,4.0,14:56:23.0,4660.0
2013,01,29,DCE,B,B1309,14235,4.0,36.0,14:59:31.0,4684.0
2013,01,29,DCE,B,B1311,3161,0.0,2.0,14:56:22.0,4694.0
2013,01,29,DCE,B,B1401,564,0.0,0.0,14:56:21.0,4740.0
2013,01,30,DCE,B,B1303,6848,0.0,2.0,14:58:06.0,4595.0
2013,01,30,DCE,B,B1305,12813,14.0,224.0,14:59:54.0,4626.0
2013,01,30,DCE,B,B1307,3956,0.0,4.0,14:58:03.0,4660.0
2013,01,30,DCE,B,B1309,55815,2.0,36.0,14:59:56.0,4696.0
2013,01,30,DCE,B,B1311,3691,0.0,2.0,14:59:37.0,4694.0
2013,01,30,DCE,B,B1401,352,0.0,0.0,14:56:01.0,4740.0
2013,01,31,DCE,B,B1303,1437,0.0,2.0,14:56:50.0,4595.0
2013,01,31,DCE,B,B1305,16267,14.0,224.0,14:59:59.0,4635.0
2013,01,31,DCE,B,B1307,1318,0.0,4.0,14:59:34.0,4675.0
2013,01,31,DCE,B,B1309,63861,0.0,36.0,14:59:54.0,4696.0
2013,01,31,DCE,B,B1311,4877,0.0,2.0,14:59:40.0,4694.0
2013,01,31,DCE,B,B1401,3068,16.0,8.0,14:59:58.0,4680.0
2013,01,04,DCE,C,C1301,1793,7510.0,3970.0,14:56:19.0,2310.0
2013,01,04,DCE,C,C1303,12689,118.0,276.0,14:59:57.0,2365.0
2013,01,04,DCE,C,C1305,446802,91620.0,267328.0,15:00:00.0,2446.0
2013,01,04,DCE,C,C1307,7873,26.0,162.0,14:59:55.0,2466.0
2013,01,04,DCE,C,C1309,220948,32794.0,117956.0,14:59:59.0,2505.0
2013,01,04,DCE,C,C1311,8407,2.0,66.0,14:59:54.0,2467.0
2013,01,07,DCE,C,C1301,1330,1502.0,4044.0,14:04:47.0,2315.0
2013,01,07,DCE,C,C1303,9732,72.0,302.0,14:59:54.0,2368.0
2013,01,07,DCE,C,C1305,447788,50224.0,264112.0,14:59:59.0,2445.0
2013,01,07,DCE,C,C1307,2852,14.0,174.0,14:59:54.0,2469.0
2013,01,07,DCE,C,C1309,252906,25134.0,123648.0,14:59:59.0,2501.0
2013,01,07,DCE,C,C1311,8977,22.0,66.0,14:59:58.0,2464.0
2013,01,08,DCE,C,C1301,1013,2.0,3806.0,14:36:28.0,2309.0
2013,01,08,DCE,C,C1303,13849,120.0,292.0,14:59:54.0,2376.0
2013,01,08,DCE,C,C1305,550305,124930.0,281932.0,15:00:00.0,2456.0
2013,01,08,DCE,C,C1307,4638,20.0,176.0,14:59:55.0,2474.0
2013,01,08,DCE,C,C1309,230690,28024.0,129626.0,15:00:00.0,2505.0
2013,01,08,DCE,C,C1311,8461,10.0,74.0,14:59:55.0,2469.0
2013,01,09,DCE,C,C1301,639,0.0,1402.0,14:59:35.0,2309.0
2013,01,09,DCE,C,C1303,13823,1718.0,292.0,14:59:53.0,2379.0
2013,01,09,DCE,C,C1305,580223,132728.0,279048.0,15:00:00.0,2444.0
2013,01,09,DCE,C,C1307,12439,38.0,192.0,14:59:53.0,2473.0
2013,01,09,DCE,C,C1309,223026,38012.0,136910.0,14:59:59.0,2490.0
2013,01,09,DCE,C,C1311,15873,16.0,70.0,14:59:55.0,2462.0
2013,01,10,DCE,C,C1301,332,4.0,2.0,08:59:00.0,2309.0
2013,01,10,DCE,C,C1303,18994,110.0,288.0,14:59:54.0,2371.0
2013,01,10,DCE,C,C1305,424117,50784.0,271250.0,15:00:00.0,2445.0
2013,01,10,DCE,C,C1307,7074,8.0,198.0,14:59:54.0,2466.0
2013,01,10,DCE,C,C1309,311719,55938.0,146250.0,15:00:00.0,2484.0
2013,01,10,DCE,C,C1311,16090,16.0,68.0,14:59:57.0,2456.0
